#{"t_start": 1539175006.8813872, "env_id": "SoccerEnv-v0"}
r,l,t
668.214293,151,2.063848
457.727271,151,2.78703
535.846702,151,3.412343
459.39674,151,4.276278
458.404599,151,5.284155
460.159456,151,6.275734
459.640676,151,7.325489
1170.556742,151,8.294521
457.834183,151,9.274357
458.862632,151,10.263571
506.350863,151,11.273924
465.24042,151,12.336161
459.591838,151,13.422897
459.729297,151,14.42566
459.985341,151,15.395174
766.227521,151,16.449877
459.405269,151,17.448072
460.412292,151,18.509425
458.544134,151,19.504297
459.865661,151,20.472284
459.72551,151,21.503875
459.766661,151,22.566132
458.22305,151,23.516437
458.14035,151,24.472987
648.62397,151,25.545299
824.262739,151,26.546854
472.899112,151,27.584408
458.053613,151,32.494821
523.194854,151,33.076237
584.056333,151,33.621506
584.380847,151,34.194291
557.355596,151,34.843365
458.217587,151,35.71912
460.065499,151,36.785524
457.940148,151,37.73452
458.807744,151,38.704136
460.768672,151,39.66477
459.8312,151,40.660345
460.003651,151,41.966588
610.35549,151,42.872118
459.868276,151,43.880651
457.571949,151,44.932974
1248.64783,151,45.927213
457.75939,151,46.893791
457.996908,151,47.874993
569.010032,151,48.849534
458.768056,151,49.826587
621.921227,151,50.771782
605.540843,151,51.737624
458.730468,151,52.721816
456.308067,151,53.652521
459.842806,151,54.647524
459.40651,151,55.58515
457.851719,151,56.597067
459.519201,151,62.224591
422.160773,151,63.297415
456.82804,151,64.445675
1164.221879,151,65.195004
503.782507,151,66.026364
610.38123,151,66.926217
459.230576,151,68.010891
791.331674,151,69.114278
840.071683,151,70.021033
605.811677,151,71.040931
459.058831,151,72.055795
458.99244,151,73.051074
634.145035,151,74.028924
458.257372,151,75.056154
495.110559,151,76.05199
458.432741,151,77.049472
572.782817,151,78.02477
658.259514,151,79.209672
550.547001,151,80.216353
461.293368,151,81.213103
460.016322,151,82.168501
459.966495,151,83.100707
760.14235,151,84.089649
459.499813,151,85.093305
459.276302,151,86.075499
459.767374,151,86.967681
457.61695,151,87.785412
751.60592,151,91.120022
459.152764,151,91.708252
572.198616,151,92.450645
459.354816,151,93.649733
714.490175,151,94.778156
459.572563,151,95.980952
639.528239,151,96.886735
567.801133,151,98.154493
650.746033,151,99.026883
503.783088,151,100.173091
600.784515,151,101.126489
458.746439,151,102.114394
457.971746,151,103.107704
802.263288,151,104.098469
944.814715,151,105.048864
479.174989,151,106.059041
459.278441,151,107.14644
539.833091,151,108.196811
537.174642,151,109.125873
762.840662,151,110.148677
460.969963,151,111.179833
498.277279,151,112.147184
482.765008,151,113.230239
492.129948,151,114.312277
459.357925,151,115.393323
985.323664,151,116.448962
460.154083,151,117.578085
634.667817,151,120.56165
481.880687,151,121.425272
459.163311,151,122.741534
458.43785,151,124.038744
458.062017,151,125.153706
459.976872,151,126.161386
459.933061,151,127.173787
995.794021,151,128.169958
458.566308,151,129.197762
441.230047,151,130.315796
685.307355,151,131.332888
459.478915,151,132.396483
458.445917,151,133.347572
1513.613745,151,134.366967
458.541284,151,135.442231
458.065173,151,136.475466
460.17797,151,137.508611
457.725392,151,138.537384
493.275188,151,139.572744
458.47357,151,140.574838
493.377943,151,141.624161
458.193498,151,142.649404
457.955965,151,143.676633
459.783077,151,144.793995
528.880823,151,145.877324
577.544351,151,146.7313
459.049266,151,147.500396
459.342914,151,149.795614
512.887288,151,150.738276
459.201729,151,151.88288
542.831605,151,153.004243
459.872661,151,154.068994
458.611178,151,155.127788
459.902269,151,156.169388
458.00653,151,157.249928
459.130578,151,158.276951
585.315604,151,159.343279
460.592096,151,160.354131
457.551087,151,161.371965
462.144772,151,162.405304
907.88934,151,163.446892
459.84188,151,164.466429
459.814811,151,165.438315
459.744731,151,166.429776
457.67701,151,167.48652
458.183059,151,168.509355
459.773438,151,169.500524
460.935083,151,170.497604
459.99599,151,171.45792
460.210909,151,172.382735
426.972682,151,173.37048
429.653138,151,174.291998
474.665649,151,175.286451
681.343712,151,176.219709
459.003534,151,179.786257
460.402128,151,180.858264
459.518662,151,181.71478
525.339997,151,182.608284
460.091542,151,183.655108
533.016782,151,184.703511
535.991743,151,185.771956
459.418273,151,186.811852
459.481425,151,187.91033
536.869882,151,188.923389
459.892385,151,189.850694
459.13938,151,191.015145
459.030419,151,191.974902
923.334375,151,192.931447
459.576829,151,193.932002
459.21908,151,195.043252
1091.319275,151,196.064306
459.562788,151,197.080142
770.268988,151,198.067168
460.156998,151,199.091716
458.966539,151,200.054107
459.673144,151,201.011917
527.527321,151,201.94414
