#{"t_start": 1539370684.5079806, "env_id": "SoccerEnv-v0"}
r,l,t
458.55486,151,34.577814
376.31419,151,35.695827
392.092082,151,36.518935
916.231474,151,37.158676
476.299573,151,37.849484
379.36672,151,38.552726
455.549168,151,39.429878
366.878716,151,40.37014
357.528928,151,41.367058
1966.870119,151,42.344141
2010.325283,151,43.355399
2027.373903,151,44.386081
2706.975253,151,45.4532
2515.203291,151,46.555937
2242.918937,151,47.561571
1949.19756,151,48.517957
1844.199624,151,49.516299
367.87888,151,50.478514
1605.711927,151,51.486171
2000.393434,151,52.527481
1995.645478,151,53.552841
2197.919113,151,54.579249
1924.324826,151,55.667714
366.898772,151,56.743336
2254.670654,151,57.772071
969.949887,151,58.805679
373.804923,151,59.821585
1191.009204,151,66.573931
371.332598,151,67.105574
359.987635,151,67.664365
380.837254,151,68.175771
412.124809,151,68.729345
368.560819,151,69.305999
365.502499,151,69.973238
364.753262,151,70.607134
657.512189,151,71.301165
734.759292,151,72.082834
472.09489,151,72.854648
372.808896,151,73.782518
372.857131,151,74.798161
376.261058,151,75.836375
363.199716,151,76.864784
376.010633,151,77.842431
1304.997256,151,78.879037
360.572351,151,79.902782
2172.340574,151,80.927874
2073.211691,151,81.903242
366.149244,151,82.886841
1588.625197,151,83.898993
2132.853805,151,84.921961
1703.230048,151,85.969689
2122.910435,151,87.080508
382.020197,151,88.082371
359.036936,151,89.104532
5080.845946,151,99.453964
380.671382,151,100.209612
344.652672,151,100.975106
484.064342,151,101.757843
512.985751,151,102.567769
584.608143,151,103.348869
324.014426,151,104.106027
489.944168,151,104.910399
402.611336,151,105.814055
367.939037,151,106.775233
372.598713,151,107.708974
363.085876,151,108.346108
374.75221,151,109.014443
370.150353,151,109.879768
366.624737,151,110.849159
2124.62726,151,111.870665
365.53995,151,112.830918
1360.474072,151,113.870785
1816.413623,151,115.073504
540.80254,151,116.181262
672.621552,151,117.196753
2371.435037,151,118.224736
585.709498,151,119.298738
2408.739333,151,120.350571
2128.649815,151,121.422821
369.923608,151,122.472512
1233.412763,151,123.622024
2247.713941,151,131.92225
423.488468,151,132.49758
379.220644,151,133.039327
348.466691,151,133.581116
363.489556,151,134.132762
320.089089,151,134.683514
469.587313,151,135.221937
357.982967,151,135.781662
689.467366,151,136.365398
411.880259,151,137.028372
362.39936,151,137.617938
447.89924,151,138.305144
375.922959,151,139.288579
371.23408,151,140.335869
2007.764536,151,141.397428
1935.962126,151,142.453249
379.310127,151,143.420326
1082.86884,151,144.50229
2328.265872,151,145.513169
1982.492973,151,146.522867
368.336739,151,147.486974
2233.317786,151,148.506213
1490.600334,151,149.500162
577.203408,151,150.583311
1797.172911,151,151.58805
1178.4887,151,152.633425
1551.210258,151,153.690189
2141.009197,151,164.211848
449.90663,151,164.920948
444.840961,151,165.605947
524.135848,151,166.307218
459.191621,151,167.054247
466.954866,151,167.815387
411.671432,151,168.542971
378.992865,151,169.234964
438.84146,151,169.984209
412.478424,151,170.613404
403.947638,151,171.254509
617.197479,151,171.845965
480.070622,151,172.754886
1155.696835,151,173.768821
412.137127,151,174.817558
1206.791769,151,175.80624
1751.810143,151,176.889555
2740.057115,151,177.926717
1773.180886,151,179.02461
2022.919305,151,180.009799
358.735285,151,181.038486
2209.93707,151,182.045154
1606.759349,151,183.089032
1869.00388,151,184.115815
1100.675027,151,185.156992
2017.55983,151,186.251841
1915.794137,151,187.298049
2535.444395,151,196.970949
370.279596,151,197.513963
365.474259,151,198.081361
377.433126,151,198.752824
372.922171,151,199.338423
378.653506,151,199.88593
366.255844,151,200.396085
370.865741,151,200.927176
373.421308,151,201.494549
721.441571,151,202.134279
411.426669,151,202.687226
406.323394,151,203.343833
1034.997657,151,204.776767
531.485138,151,205.70229
371.032633,151,206.720489
1218.970771,151,207.800341
1319.412664,151,208.787379
377.077826,151,209.797635
1607.780905,151,210.845975
494.658406,151,211.88829
372.406847,151,212.884699
1187.862328,151,213.963204
2224.84738,151,214.965409
370.322062,151,215.972922
2060.469774,151,216.972091
371.107398,151,218.061442
2479.966186,151,219.06173
2497.267622,151,229.639327
457.79259,151,230.18972
530.804436,151,230.736922
369.651228,151,231.276943
426.385614,151,231.839069
479.082544,151,232.397376
484.582118,151,232.966542
549.561939,151,233.496886
545.621914,151,234.085965
692.788479,151,234.694763
370.581334,151,235.336056
377.523277,151,236.135076
1812.585455,151,237.212478
723.310052,151,238.261824
2250.716865,151,239.305369
1764.730262,151,240.349536
1763.36886,151,241.393009
367.141498,151,242.378982
1681.973964,151,243.385339
2008.649843,151,244.305681
364.748352,151,245.300307
1926.224335,151,246.294251
1912.037186,151,247.371682
367.31028,151,248.385112
2254.430996,151,249.401897
1853.748741,151,250.412179
363.563653,151,251.402075
1938.946003,151,262.870584
579.426123,151,263.800967
446.234787,151,264.80461
343.23469,151,265.711404
372.077327,151,266.662492
241.643246,151,267.62825
371.748647,151,268.295631
568.740358,151,268.879343
348.415384,151,269.550529
318.422494,151,270.303317
553.543028,151,271.216109
1715.446471,151,272.292848
1653.789656,151,273.328935
1686.956231,151,274.310839
1773.926879,151,275.364416
1723.685077,151,276.399142
1551.532507,151,277.432228
1503.009354,151,278.47293
1484.837667,151,279.474688
1544.643766,151,280.496585
1532.811163,151,281.472249
1541.618189,151,282.43467
1310.722669,151,283.437359
1675.364398,151,284.395753
1654.750685,151,285.439523
1629.106485,151,286.425928
1611.3202,151,287.447401
786.79185,151,288.410949
538.048527,151,297.243946
1003.821152,151,297.893554
526.921203,151,298.568937
418.045328,151,299.219607
828.9616,151,299.860145
416.114348,151,300.499939
411.210393,151,301.181131
452.979393,151,301.794727
371.195185,151,302.492112
430.808878,151,303.166827
504.358063,151,303.943573
398.38406,151,304.757666
2078.009394,151,305.885019
1823.818467,151,306.986988
360.121162,151,307.998194
1962.710283,151,309.062553
1783.318246,151,310.111655
2238.654029,151,311.115672
1789.659351,151,312.158677
1633.618046,151,313.14988
1767.513969,151,314.206978
1888.08064,151,315.273572
1888.66431,151,316.346689
374.024792,151,317.368131
2275.398572,151,318.424955
2002.055939,151,319.477448
2100.749683,151,320.557952
2195.279449,151,329.832211
362.418922,151,330.39763
370.105726,151,330.939892
366.479958,151,331.531955
361.048935,151,332.089392
368.665891,151,332.65048
368.324216,151,333.254714
372.67103,151,333.799916
383.062729,151,334.352004
362.715488,151,334.916583
409.637099,151,335.476014
419.252509,151,336.203059
2386.312327,151,337.338703
2230.995305,151,338.444121
1760.775175,151,339.476791
2389.135773,151,340.477423
1368.867804,151,341.532926
2159.634026,151,342.55852
379.155864,151,343.57657
1198.922726,151,344.841658
376.055247,151,345.831541
1939.213293,151,346.901309
1185.271264,151,347.959394
1009.55187,151,349.015185
2231.228094,151,350.016642
2111.76112,151,351.030734
1764.922422,151,352.088086
1233.661051,151,363.452947
369.579266,151,364.69821
386.257952,151,366.026955
373.653443,151,367.327153
718.372055,151,368.609369
524.611032,151,369.910983
373.80798,151,371.042022
369.26585,151,371.572839
369.950151,151,372.178624
445.820281,151,372.697819
400.75556,151,373.347797
550.401161,151,374.12948
460.119516,151,374.956451
647.03531,151,375.875685
372.970518,151,376.899006
1808.852103,151,377.95424
2041.243138,151,378.972174
579.200271,151,379.979121
1634.796001,151,380.962175
2063.852655,151,382.046064
2485.881502,151,383.09404
2159.543694,151,384.090745
1687.010989,151,385.189347
1660.247086,151,386.267829
2241.885844,151,387.319654
1800.631248,151,388.229465
359.727857,151,389.172767
337.430114,151,397.028526
386.640441,151,397.531627
373.102356,151,398.073797
549.32705,151,398.593936
401.208462,151,399.13515
364.160415,151,399.672255
368.324665,151,400.19927
350.603505,151,400.69348
381.906976,151,401.231907
841.430716,151,402.02448
370.532078,151,402.674911
518.988114,151,403.31339
1797.537536,151,404.304633
1770.497028,151,405.271294
362.076538,151,406.289982
458.423516,151,407.309767
1693.155225,151,408.319433
425.293134,151,409.418766
228.145754,151,410.261492
2847.808747,151,411.330333
1964.510184,151,412.333444
1912.154084,151,413.349872
1504.823728,151,414.398171
374.297736,151,415.429347
366.726972,151,416.46268
1771.634929,151,417.485475
374.892666,151,418.450166
2456.300409,151,430.279598
450.669701,151,430.813195
317.889545,151,431.342721
357.615387,151,431.902688
380.622408,151,432.460359
378.90562,151,433.018951
356.689812,151,433.592634
645.608798,151,434.14194
519.145855,151,434.820535
401.016165,151,435.541462
472.867499,151,436.200535
412.33236,151,437.15574
1411.6625,151,438.20794
2291.870162,151,439.252784
2049.456351,151,440.33796
368.766739,151,441.367401
370.860397,151,442.402434
2128.709793,151,443.584997
374.103876,151,444.638763
1540.29498,151,445.704156
1965.512593,151,446.759119
380.588848,151,447.783078
2337.086043,151,448.847321
359.850587,151,449.848893
2129.595392,151,450.846989
364.861108,151,451.896083
1741.168188,151,452.928738
1658.247275,151,463.931715
595.054828,151,464.694277
357.231122,151,465.472307
371.091132,151,466.245759
455.586209,151,467.005577
395.191401,151,467.814099
370.656032,151,468.584866
365.947658,151,469.191306
1278.252056,151,469.745548
395.974218,151,470.275114
457.814759,151,470.918332
974.528759,151,471.832335
477.110545,151,472.861503
360.631541,151,473.934047
2166.482342,151,475.0351
2096.564871,151,476.077671
2375.098408,151,477.113995
2039.822793,151,478.151649
1901.017929,151,479.149684
363.969862,151,480.11939
1872.030401,151,481.192693
1000.586532,151,482.293193
372.231809,151,483.300699
1454.415331,151,484.334876
1896.42887,151,485.414736
1609.147299,151,486.460009
1972.687322,151,487.563227
2908.367918,151,498.725823
384.695679,151,499.260274
379.476307,151,499.783221
432.480442,151,500.333283
373.933665,151,500.913918
331.230778,151,501.443251
376.379084,151,501.981973
371.299654,151,502.543428
363.144466,151,503.152946
486.902432,151,503.877062
367.735634,151,504.607185
