#{"t_start": 1539087287.5080695, "env_id": "SoccerEnv-v0"}
r,l,t
345.600147,151,10.391535
320.552008,151,11.461575
314.025128,151,12.370523
322.295769,151,13.087732
337.137732,151,13.686993
355.356948,151,14.384893
320.184269,151,15.110813
323.594931,151,16.095068
300.597473,151,17.055448
321.760046,151,18.036262
314.162472,151,18.997012
318.418018,151,20.022144
325.665804,151,20.952758
395.017787,151,22.111318
321.650069,151,23.041897
319.748382,151,23.997432
408.050156,151,24.937084
300.086621,151,25.892402
345.701954,151,26.894055
317.733687,151,27.850545
294.472724,151,28.847975
297.94993,151,29.770824
347.13984,151,30.763484
266.075292,151,31.756626
288.511286,151,32.677065
323.181565,151,33.652789
338.632984,151,34.606895
317.879376,151,38.858858
297.007047,151,39.416252
319.747102,151,40.013568
290.252877,151,40.588856
306.558457,151,41.425144
301.793216,151,42.46558
399.785044,151,43.47369
318.410638,151,44.451545
301.36205,151,45.692863
313.264262,151,46.592428
336.515329,151,47.581256
333.837847,151,48.580112
331.832859,151,49.620531
288.129889,151,50.649131
315.855049,151,51.681157
368.854874,151,52.670496
336.9262,151,53.659676
327.209836,151,54.570405
347.142239,151,55.573047
348.255431,151,56.425407
342.208566,151,57.361477
308.373326,151,58.350134
313.732232,151,59.315211
347.000849,151,60.212484
468.932832,151,61.150757
279.53375,151,62.130688
330.069803,151,63.067581
360.971026,151,69.001867
322.527136,151,69.58314
326.304018,151,70.119282
318.635632,151,70.661473
300.75696,151,71.190413
309.611761,151,72.062876
305.396808,151,72.748276
396.559199,151,73.671316
323.878755,151,74.728302
359.954597,151,75.722252
329.346229,151,76.689147
310.22705,151,77.673181
312.534175,151,78.629296
324.0705,151,79.595913
325.840546,151,80.565847
306.44425,151,81.567114
327.746662,151,82.534922
307.927565,151,83.502596
377.73865,151,84.541129
357.049631,151,85.575733
330.649593,151,86.509925
340.558758,151,87.4825
328.202413,151,88.427193
319.815812,151,89.351446
354.659628,151,90.321958
315.549235,151,91.267708
332.977523,151,92.24372
308.460277,151,98.854836
365.342489,151,100.284646
365.129316,151,101.909681
362.043953,151,103.51321
300.53923,151,105.028091
326.267396,151,106.493963
307.90816,151,107.037253
321.525461,151,107.569638
334.278221,151,108.118555
339.343204,151,108.70396
359.260651,151,109.560266
287.063064,151,110.334271
302.490579,151,111.059748
395.64416,151,112.093149
340.298449,151,113.038779
312.128437,151,114.001237
318.697663,151,115.226489
331.334663,151,116.080209
281.459939,151,117.056565
312.738967,151,117.981896
302.935186,151,118.951057
329.815057,151,119.919559
304.644124,151,120.88736
318.904532,151,121.83058
373.503267,151,122.793049
311.278167,151,123.591723
369.833665,151,124.345832
430.481598,151,129.607373
350.667529,151,130.535302
319.572472,151,131.471911
298.900818,151,132.330424
283.47347,151,133.119053
341.743323,151,133.689919
318.090554,151,134.291217
314.85948,151,135.059675
354.566031,151,136.106829
325.0411,151,137.111997
328.578155,151,138.115012
353.949933,151,139.02509
316.998039,151,139.999949
357.776917,151,140.944743
310.524225,151,141.914711
326.381249,151,142.957284
339.82745,151,144.007787
300.317137,151,144.982771
331.242736,151,146.062624
357.089728,151,147.039418
293.634251,151,148.019324
299.289891,151,149.033714
348.704494,151,150.030247
337.996603,151,150.966557
307.343448,151,151.916852
335.147393,151,152.838847
337.357796,151,153.766104
327.066809,151,159.388754
292.501338,151,159.921165
347.546462,151,160.461616
313.347537,151,160.985804
364.67998,151,161.527531
306.831132,151,162.098117
329.617348,151,162.644046
329.400257,151,163.336056
290.173295,151,163.925469
336.31055,151,164.748992
370.729234,151,165.805187
348.827828,151,166.745268
314.2881,151,167.686215
314.909852,151,168.727978
355.403971,151,169.588878
310.48722,151,170.595517
340.22257,151,171.603027
338.011178,151,172.579013
326.140024,151,173.576766
329.226451,151,174.531021
326.009284,151,175.47683
357.923057,151,176.469084
307.309048,151,177.456709
316.376923,151,178.427801
341.718241,151,179.42384
322.724956,151,180.412975
313.049486,151,181.362091
346.612845,151,189.916942
298.589296,151,190.93893
355.826928,151,192.034879
320.034247,151,193.097158
336.172771,151,194.15943
382.375717,151,195.203188
356.386009,151,196.258379
336.478865,151,197.011256
316.57808,151,197.539788
357.563862,151,198.063679
321.033695,151,198.59935
367.218006,151,199.360376
326.082299,151,200.057011
347.364736,151,200.679268
319.262136,151,201.678273
336.298817,151,202.602061
318.92128,151,203.641332
343.75,151,204.62273
325.774925,151,205.554904
330.916975,151,206.44249
359.598397,151,207.386089
340.512078,151,208.355962
359.383772,151,209.352513
360.27581,151,210.327482
329.530373,151,211.272203
356.835037,151,212.220211
365.586024,151,213.216465
301.536419,151,219.428853
333.893566,151,220.080891
293.616145,151,220.622368
351.55965,151,221.228698
308.520044,151,221.802354
370.972561,151,222.38986
326.60057,151,222.954111
325.403598,151,223.508186
310.240732,151,224.063999
357.16018,151,224.740456
296.389955,151,225.658955
311.726193,151,226.679384
335.954466,151,227.691828
317.035844,151,228.723795
326.870186,151,229.678478
300.352174,151,230.691558
322.393498,151,231.620739
367.808232,151,232.611753
334.379656,151,233.588997
352.714458,151,234.553529
321.395402,151,235.507273
335.049831,151,236.458084
304.864669,151,237.333458
341.059716,151,238.298132
332.258547,151,239.17885
322.255811,151,240.089359
373.416884,151,241.050724
296.36799,151,241.985734
816.347222,151,250.97896
324.661028,151,251.731511
337.270228,151,252.581886
347.142522,151,253.411894
321.990378,151,254.234725
377.356147,151,255.073808
332.119764,151,255.824798
292.559274,151,256.601357
317.527746,151,257.245436
355.498934,151,257.765041
320.666349,151,258.494832
364.028585,151,259.287328
293.673843,151,260.008003
364.947654,151,260.877212
303.80406,151,261.820038
353.011385,151,262.815311
349.237421,151,263.742226
343.850303,151,264.713502
324.760397,151,265.848163
358.384185,151,266.885616
308.323296,151,267.88046
324.918772,151,268.835227
334.104327,151,269.809724
322.15566,151,270.827883
342.733735,151,271.798087
336.535452,151,272.805934
300.293476,151,273.853883
317.923515,151,280.959297
320.683398,151,281.931776
304.923577,151,282.849307
333.871711,151,283.837477
304.846961,151,284.744647
374.63966,151,285.643113
352.565765,151,286.529942
323.358949,151,287.419397
345.202004,151,287.948857
295.737315,151,288.507382
314.800463,151,289.07887
285.202912,151,289.831311
335.139167,151,290.659775
346.976666,151,291.434179
339.412752,151,292.568854
326.704671,151,293.597639
346.008704,151,294.630148
327.730448,151,295.615463
325.841835,151,296.588866
376.587195,151,297.527104
313.921239,151,298.499041
358.536839,151,299.542266
319.401362,151,300.565741
291.792011,151,301.574984
408.122947,151,302.547608
441.985985,151,303.577092
331.962662,151,304.453773
335.575364,151,311.254716
316.503996,151,311.79931
279.879298,151,312.338017
316.392348,151,312.897867
324.751905,151,313.506434
254.693912,151,314.036408
318.504011,151,314.598915
249.826347,151,315.112734
346.363163,151,315.907291
323.307704,151,316.675146
323.799291,151,317.56292
350.956698,151,318.352124
297.779157,151,319.371488
302.43535,151,320.378338
334.958999,151,321.368929
283.41721,151,322.375305
338.443132,151,323.364954
297.17014,151,324.285831
334.080561,151,325.245147
361.457143,151,326.267655
355.164288,151,327.268929
312.807294,151,328.246133
369.177969,151,329.320185
303.31171,151,330.37248
293.673389,151,331.387668
333.494401,151,332.327521
360.348251,151,333.362972
351.452739,151,341.303477
297.276898,151,341.873508
323.491412,151,342.487852
357.272912,151,343.162263
306.205255,151,343.733098
315.269882,151,344.27129
262.28572,151,344.879225
310.905277,151,345.423703
316.174254,151,345.98905
346.676995,151,346.538872
306.822924,151,347.315246
332.9229,151,347.970293
284.695195,151,348.804529
342.852269,151,349.710403
340.895532,151,350.764224
382.162446,151,351.800548
326.359303,151,352.86672
301.326119,151,353.881265
357.22245,151,354.853929
337.951079,151,355.846653
339.539569,151,356.836104
322.334053,151,357.817141
350.790937,151,358.886313
348.261506,151,359.774621
343.057971,151,360.734426
282.536504,151,361.787633
323.195335,151,362.75886
332.86149,151,371.148224
369.462323,151,371.658173
370.196055,151,372.20618
328.876212,151,372.742188
323.654316,151,373.269688
352.400296,151,373.790372
323.05505,151,374.330597
324.53593,151,374.895011
403.385475,151,375.447752
368.582034,151,376.089206
377.690911,151,376.711479
306.236798,151,377.396935
361.535656,151,377.974006
327.008532,151,378.894277
332.714133,151,379.945285
295.580355,151,380.972392
372.548918,151,381.993858
306.03021,151,382.970298
323.596743,151,383.922837
330.405832,151,384.943243
303.548197,151,385.934911
318.009961,151,387.023401
316.789165,151,388.023229
348.780095,151,389.11736
317.969668,151,390.317624
361.326594,151,391.228132
419.656409,151,392.235898
297.543194,151,401.323902
315.35669,151,402.049077
353.42626,151,402.67451
284.78876,151,403.203619
343.296847,151,403.736133
304.663517,151,404.301384
347.166825,151,404.859653
313.808936,151,405.391857
322.42243,151,405.956442
315.654657,151,406.583258
341.80452,151,407.18609
320.9826,151,407.800652
342.396721,151,408.891088
426.25125,151,409.906012
342.897152,151,410.971667
348.014854,151,412.061275
343.725669,151,413.090872
315.484127,151,414.100541
353.122704,151,415.061498
317.832824,151,416.006939
334.655259,151,416.921417
334.726566,151,418.027915
324.22851,151,419.023621
366.932967,151,420.221068
342.74421,151,421.108512
359.612408,151,422.023859
322.046668,151,423.02868
474.867971,151,430.894308
383.029119,151,431.497284
339.889064,151,432.062353
316.914927,151,432.604886
342.225423,151,433.132871
340.278304,151,433.676866
340.994309,151,434.178863
322.365038,151,434.718433
314.65407,151,435.27849
284.027658,151,435.838417
330.707773,151,436.587234
308.34066,151,437.421193
356.689281,151,438.440567
336.699652,151,439.447822
403.100295,151,440.39942
318.353673,151,441.329526
308.413839,151,442.318163
426.416005,151,443.227419
329.378259,151,444.138413
300.264432,151,445.04358
315.619705,151,445.96232
338.437476,151,446.965825
311.983475,151,448.026454
327.207211,151,449.064086
321.779699,151,450.04978
351.107383,151,451.040469
334.262227,151,451.913652
360.1264,151,461.256093
346.588037,151,462.057577
343.240141,151,462.740244
353.534374,151,463.474659
309.910191,151,464.180215
289.262968,151,464.865704
347.274685,151,465.566701
312.171412,151,466.259793
324.953582,151,466.909533
342.004841,151,467.531315
306.845413,151,468.129098
325.411972,151,468.779664
327.902689,151,469.548703
320.682687,151,470.599083
321.192676,151,471.613229
291.312675,151,472.603123
389.942055,151,473.623606
337.489806,151,474.627814
347.618235,151,475.570951
342.288209,151,476.573478
356.476021,151,477.570123
299.705301,151,478.543504
364.37126,151,479.554643
308.423862,151,480.553384
302.336894,151,481.496868
304.186309,151,482.510657
348.669639,151,483.511129
341.794599,151,484.497895
337.125684,151,492.836455
365.689435,151,493.441559
353.308072,151,493.95485
314.816952,151,494.472224
331.430319,151,495.010299
328.825407,151,495.584715
