#{"t_start": 1539391687.0342054, "env_id": "SoccerEnv-v0"}
r,l,t
574.877058,151,11.699867
371.178453,151,12.829211
417.964625,151,13.68562
398.79142,151,14.390267
361.710965,151,15.036752
346.979904,151,15.82111
485.967993,151,16.617252
1241.726965,151,17.61569
1798.612215,151,18.631388
2200.891247,151,19.610466
1844.226382,151,20.607096
2289.428872,151,21.62958
370.76894,151,22.605794
2158.360673,151,23.633594
372.940981,151,24.614636
2650.635155,151,25.581831
1817.287724,151,26.557607
1936.502783,151,27.546498
1793.063718,151,28.552516
1785.850204,151,29.616362
370.384138,151,30.571068
1936.767092,151,31.759227
527.562316,151,32.677691
1350.609535,151,33.615699
2639.949778,151,34.661097
1126.880536,151,35.646935
2567.758216,151,36.648003
1389.108629,151,40.463598
371.507479,151,41.043222
402.73931,151,41.590698
533.562097,151,42.373717
364.614891,151,43.314379
368.878281,151,44.258421
1539.837678,151,45.212493
365.130862,151,46.074986
357.41663,151,46.998698
2207.10306,151,47.970053
2036.708829,151,48.920648
373.290589,151,49.861801
2229.347328,151,51.101291
514.033925,151,51.99189
363.508922,151,53.030584
1690.916187,151,54.028005
1997.594446,151,54.937891
360.957504,151,55.854382
1692.16318,151,56.820064
2884.450571,151,57.812693
2130.126587,151,58.845364
1616.601769,151,59.751249
1636.794771,151,60.708907
346.331932,151,61.664058
375.856771,151,62.650065
1083.692488,151,63.676784
2246.640921,151,64.6775
1988.923209,151,69.592658
358.980347,151,70.157371
373.877124,151,70.787728
231.057999,151,71.369871
376.256119,151,72.122204
433.939445,151,73.01669
2333.778723,151,74.04971
372.093753,151,75.054535
1074.677479,151,75.996979
1421.820445,151,76.922375
373.06194,151,77.915829
1290.177255,151,78.847948
1863.928537,151,79.771656
370.389335,151,80.694824
1603.272297,151,81.632569
1089.88913,151,82.61649
1811.122919,151,83.624383
1104.795614,151,84.551053
2026.030031,151,85.539648
366.349846,151,86.502013
1279.652714,151,87.483632
2060.851665,151,88.454223
1874.678047,151,89.411709
1475.127479,151,90.402184
2112.742783,151,91.380465
1879.480118,151,92.345031
1346.068187,151,93.288113
2464.449055,151,99.882464
702.462669,151,100.727879
365.752738,151,101.5827
376.036165,151,102.215047
363.79223,151,102.998731
428.284576,151,103.912728
1776.505007,151,105.02033
360.148648,151,106.011866
1360.445536,151,106.950546
2332.652764,151,108.008545
2416.927727,151,109.068383
