#{"env_id": "SoccerEnv-v0", "t_start": 1537880723.1763084}
r,l,t
4.319596,151,2.458993
0.865006,151,3.536417
-3.669961,151,4.337538
3.330787,151,4.967107
10.669532,151,5.558496
0.0,151,6.305597
0.0,151,7.312811
0.0,151,8.250112
0.0,151,9.23261
10.18726,151,10.189641
0.0,151,11.116306
0.0,151,12.059497
0.0,151,13.05978
14.945311,151,14.053074
46.891396,151,15.030454
0.114367,151,16.062081
6.909277,151,17.02617
0.0,151,18.097266
32.997751,151,19.172913
0.0,151,20.233744
0.0,151,21.182496
23.969134,151,22.036683
0.0,151,22.955491
1.942773,151,23.958894
0.0,151,24.889577
10.13346,151,25.814204
0.0,151,26.789036
490.298805,151,44.987056
12.649295,151,45.519413
19.873675,151,46.101091
11.379911,151,46.650274
14.299418,151,47.269982
16.41983,151,47.87736
19.80315,151,48.427951
3.003298,151,49.26131
0.0,151,50.34575
0.0,151,51.371041
0.0,151,52.431098
0.0,151,53.399958
0.0,151,54.380013
0.0,151,55.358694
11.352884,151,56.378304
0.0,151,57.427926
3.136737,151,58.465732
0.0,151,59.425834
0.0,151,60.395461
0.0,151,61.341466
21.378451,151,62.375795
0.0,151,63.385066
0.0,151,64.343687
4.4475,151,65.377146
16.680047,151,66.345766
2.805502,151,67.535271
63.664947,151,68.735372
2.712941,151,74.461207
0.0,151,75.621947
0.0,151,77.003634
7.017274,151,78.2337
0.0,151,78.880078
0.0,151,79.44881
37.29446,151,80.140936
11.787358,151,81.038735
0.0,151,82.011896
0.0,151,83.06691
6.069751,151,84.063309
0.0,151,85.090459
0.192661,151,86.113819
-2.859254,151,87.206182
0.0,151,88.160104
0.0,151,89.181281
0.0,151,90.163386
0.0,151,91.198241
0.0,151,92.164407
0.0,151,93.156934
0.0,151,94.188967
0.0,151,95.17931
0.0,151,96.13599
12.696457,151,97.104236
0.0,151,98.200413
0.0,151,99.25603
0.0,151,100.206869
25.02981,151,104.474479
13.714474,151,105.046252
15.174432,151,105.606257
3.86475,151,106.295718
5.278739,151,107.269953
24.933851,151,108.379074
12.359932,151,109.344393
0.0,151,110.35814
0.0,151,111.331604
0.0,151,112.350447
0.0,151,113.33635
2.827283,151,114.299928
0.0,151,115.254631
8.846372,151,116.307368
5.094559,151,117.323584
0.0,151,118.280881
11.302228,151,119.497195
1.445311,151,120.343644
8.388364,151,121.332005
0.0,151,122.385527
0.0,151,123.417834
0.0,151,124.405245
0.001357,151,125.368641
0.0,151,126.413794
4.991501,151,127.486464
0.0,151,128.774197
12.176244,151,129.641714
0.0,151,135.072854
-8.383065,151,135.864265
0.0,151,136.566878
14.401702,151,137.32507
0.0,151,138.02154
0.0,151,138.608638
10.812533,151,139.179255
-1.307239,151,139.951743
4.041982,151,140.991865
0.0,151,141.991349
0.0,151,143.013736
0.0,151,143.981068
15.347292,151,144.93837
22.93151,151,145.889313
0.0,151,146.879248
9.687208,151,147.889231
3.036809,151,148.85582
26.003321,151,149.858774
0.0,151,150.853745
