#{"t_start": 1539302046.044867, "env_id": "SoccerEnv-v0"}
r,l,t
-39.518133,76,1.350274
-39.37694,76,1.441274
-39.487904,76,1.543931
-39.438947,76,1.642652
-39.466632,76,1.740855
-39.466727,76,1.856656
-39.367786,76,1.951328
-39.332751,76,2.044739
-39.412677,76,2.137493
-39.595252,76,2.23539
-39.467679,76,2.323265
-39.455667,76,2.414692
-39.533743,76,2.505095
-39.553303,76,2.589065
-39.564373,76,2.6778
-39.400124,76,2.764982
-39.186566,76,2.855069
-39.539755,76,2.947807
-39.319542,76,3.035757
-39.360457,76,3.128747
-39.466746,76,3.214049
-39.371229,76,3.30595
-39.419809,76,3.395392
-39.407174,76,3.492942
-39.392679,76,3.578372
-39.206774,76,3.663491
-39.447545,76,3.750476
-39.237634,76,3.840191
-39.417495,76,3.922187
-39.350155,76,4.00814
-39.434394,76,4.095281
-39.498766,76,4.18186
-39.484104,76,4.262357
-39.406314,76,4.346479
-39.59143,76,4.440589
-39.570991,76,4.532535
-39.453829,76,4.631642
-39.291794,76,4.725132
-39.579316,76,4.819176
-39.296894,76,4.903954
-39.358228,76,4.998946
-39.490555,76,5.092301
-39.399911,76,5.187145
-39.289614,76,5.282266
-39.43035,76,5.374298
-39.398827,76,5.470652
-39.227191,76,5.564145
-39.697378,76,5.654853
-39.414745,76,5.751105
-39.374186,76,5.843248
-39.360947,76,5.939708
-39.434193,76,6.034637
-39.572496,76,6.12529
-39.459714,76,7.589658
-39.508516,76,7.684146
-39.547007,76,7.780099
-39.347659,76,7.873397
-39.48885,76,7.969269
-39.293818,76,8.063615
-39.422644,76,8.155663
-39.292865,76,8.240752
-39.443508,76,8.334246
-39.493841,76,8.428555
-39.451314,76,8.524266
-39.68208,76,8.620166
-39.660099,76,8.718614
-39.467815,76,8.820626
-39.483128,76,8.911078
-39.364199,76,9.002532
-39.292312,76,9.100358
-39.351885,76,9.197855
-39.507038,76,9.296661
-39.508642,76,9.387558
-39.463081,76,9.483943
-39.70416,76,9.577698
-39.511188,76,9.668008
-39.31235,76,9.76526
-39.495498,76,9.856818
-39.502576,76,9.954211
-39.443896,76,10.05343
-39.259838,76,10.140185
-39.437774,76,10.231389
-39.524847,76,10.330025
-39.419279,76,10.427137
-39.507355,76,10.520869
-39.446235,76,10.612417
-39.475021,76,10.696194
-39.365828,76,10.782002
-39.333503,76,10.866961
-39.649043,76,10.954434
-39.291134,76,11.040046
-39.36981,76,11.129197
-39.382539,76,11.216033
-39.554282,76,11.315025
-39.335453,76,11.399947
