#{"env_id": "SoccerEnv-v0", "t_start": 1539816661.2678216}
r,l,t
1774.331205,280,5446.501814
706.556244,250,5448.300259
1025.364426,260,5449.41789
553.968418,250,5450.512793
961.122213,260,5451.626431
2936.595612,290,5452.773501
580.856055,260,5453.890706
8.910341,83,5454.568719
8.58828,80,5455.175988
1582.921258,280,5456.41942
804.197746,250,5457.505478
10.41329,97,5458.164661
908.709104,230,5459.186978
1334.084091,250,5460.267788
791.44103,220,5461.272074
867.229208,250,5462.446964
9.339755,87,5463.192529
9.661815,90,5463.881766
10.302118,96,5464.601366
793.087887,230,5465.637177
9.877296,88,5466.360559
328.318181,200,5467.315136
662.736039,260,5469.118428
2203.573071,290,5470.328177
2631.082996,290,5471.555233
719.605983,260,5472.650436
1034.969149,250,5473.695978
2993.638771,300,5474.981064
2804.330417,290,5476.142366
775.498722,250,5477.220126
717.820792,250,5478.297317
997.198091,250,5479.382258
178.734186,190,5480.305557
632.920908,250,5481.528567
2627.844729,280,5482.695493
956.032614,260,5483.842316
8.373573,78,5484.438946
8.296864,78,5485.116859
7.944159,74,5485.810918
1728.610485,270,5486.958808
1962.984871,280,5488.875484
2694.271984,290,5490.070672
816.001976,260,5491.158586
1784.52879,280,5492.303002
9.017694,84,5492.959636
212.785612,190,5493.974056
1442.397408,250,5495.231739
13.957967,121,5496.226836
47.038211,160,5497.173637
9.232401,86,5497.948678
10.217086,95,5498.689514
948.30074,250,5499.762656
2819.562623,290,5500.905337
123.144939,180,5501.808522
3036.762234,300,5503.00266
10.091229,94,5503.715017
10.307273,91,5504.465292
8.802987,82,5505.227588
1506.929482,280,5506.637696
784.08909,250,5508.004387
8.802987,82,5508.84947
2853.992059,300,5510.998699
597.900593,250,5512.090586
1199.329719,270,5513.209263
1148.092468,260,5514.312132
3166.817875,300,5515.498799
324.411232,200,5516.477654
752.759117,250,5517.545162
187.068071,180,5518.494929
8.810152,80,5519.173185
235.818389,230,5520.20388
9.740128,87,5520.856549
2802.146704,290,5522.034868
8.695634,81,5522.766406
362.27509,230,5523.8248
729.952676,240,5524.918384
9.506653,86,5525.534984
9.447108,88,5526.172138
383.533393,220,5527.190355
948.526619,250,5528.264081
87.187466,170,5529.131986
143.075438,180,5530.79322
1042.385181,260,5531.933751
8.58828,80,5532.535484
9.980311,93,5533.235124
2250.381769,280,5534.384712
954.602787,260,5535.465358
10.41329,97,5536.155607
1418.885074,250,5537.225422
9.983876,93,5537.887794
123.937113,180,5538.807517
824.742542,250,5539.907233
1733.833181,270,5541.041595
122.477594,180,5541.998924
2676.88541,290,5543.182672
827.67741,250,5544.251212
1420.137553,250,5545.293585
10.497314,91,5545.947816
862.264195,260,5547.088479
1189.211729,240,5548.157122
129.166182,180,5549.105942
9.125048,85,5549.732133
2988.500969,290,5551.613776
8.802987,82,5552.316787
2556.97901,280,5553.532096
1426.045804,270,5554.63826
1201.383003,240,5555.739863
1316.013094,270,5556.860565
1149.621951,260,5557.959869
623.977112,250,5559.071346
10.198583,95,5559.807551
9.343763,81,5560.444519
679.979044,250,5561.55434
1007.532234,250,5562.69138
1031.734692,260,5563.797873
259.564935,190,5564.698943
43.337694,160,5565.586507
1140.240586,240,5566.667633
559.648871,250,5567.782819
1231.461165,240,5568.857188
1097.95069,260,5569.97652
8.906831,83,5571.363757
189.199858,190,5572.300085
8.480927,79,5572.918881
1278.653928,260,5573.992195
225.660401,190,5574.935731
1549.274266,270,5576.090119
220.541707,190,5577.046677
1204.936786,270,5578.248808
988.375352,260,5579.345153
1008.377269,250,5580.430471
719.077182,260,5581.52217
934.466463,250,5582.701669
1808.356507,270,5583.884909
7.836806,73,5584.534471
9.113053,79,5585.188026
1629.654083,260,5586.263994
1716.539181,280,5587.387596
9.493409,87,5588.036066
74.559576,160,5588.896903
1555.470513,280,5590.077841
9.232401,86,5591.628445
143.017529,190,5592.588665
8.910341,83,5593.200056
512.676505,250,5594.286164
10.456179,87,5594.917238
80.000053,180,5595.825786
941.259854,250,5596.891306
129.613661,180,5597.848035
720.590078,250,5599.013412
12.122136,108,5599.714307
10.091229,94,5600.361907
10.091257,94,5601.030862
123.668394,180,5601.916578
569.59341,250,5602.995302
885.368555,250,5604.08371
942.928065,250,5605.124301
1149.211877,260,5606.209433
964.77234,260,5607.409589
1129.896229,260,5608.518601
795.465332,260,5609.615591
96.638655,180,5610.497503
706.587108,250,5612.409486
918.233229,260,5613.510466
45.699452,170,5614.420598
1237.080101,280,5615.612713
9.125048,85,5616.330965
9.554462,89,5617.047982
1242.496446,260,5618.126955
132.232606,170,5618.984817
1764.036157,280,5620.16485
9.983876,93,5620.891932
1187.288988,260,5622.015743
11.003805,90,5622.668215
843.506716,260,5623.768625
1550.084294,270,5624.872819
8.58828,80,5625.519041
276.672316,210,5626.460059
223.545318,220,5627.442206
822.345727,250,5628.519027
245.466629,220,5629.547181
488.688878,250,5630.614871
106.947193,190,5631.559059
554.807674,250,5633.477018
633.143043,250,5634.569329
253.108247,190,5635.495405
619.443992,240,5636.535463
9.017694,84,5637.173157
850.705869,260,5638.277471
73.288263,210,5639.241256
9.125048,85,5639.928422
689.855604,240,5640.982277
9.994227,93,5641.725269
2765.762402,290,5643.037203
720.977277,250,5644.102357
1522.967708,260,5645.253996
1039.606058,270,5646.38486
1713.30604,260,5647.47397
620.387017,250,5648.53894
1013.203691,250,5649.640016
1161.389864,250,5650.681466
9.125048,85,5651.398101
9.876522,92,5652.945381
903.808028,250,5654.015471
789.906293,260,5655.124672
699.148153,250,5656.212883
724.133739,250,5657.289328
1540.885932,260,5658.405279
9.54057,85,5659.075233
1211.147314,270,5660.206472
223.893973,190,5661.112679
2646.882652,290,5662.287208
