#{"t_start": 1539411084.7366288, "env_id": "SoccerEnv-v0"}
r,l,t
522.971283,151,2.07346
387.36215,151,2.772539
386.27778,151,3.45322
518.776203,151,4.279681
2337.408543,151,5.250415
2412.196584,151,6.242151
1250.200996,151,7.218421
385.566092,151,8.178249
1976.721841,151,9.179333
385.869164,151,10.125309
383.522656,151,11.098004
2208.451306,151,12.174607
1577.077858,151,13.232664
382.139701,151,14.232733
2002.300291,151,15.189267
386.228727,151,16.172187
2328.525504,151,17.217352
2126.542152,151,18.308193
1899.481777,151,19.320875
385.677642,151,20.238848
1351.880717,151,21.252055
2701.050325,151,22.221678
2480.550947,151,23.468473
583.231494,151,24.342258
386.986086,151,25.301241
2083.582569,151,26.21749
2040.732354,151,27.182352
2653.060776,151,31.976175
388.176387,151,32.527186
382.410478,151,33.095853
393.950024,151,33.666322
385.759042,151,34.2553
560.008829,151,34.991333
2292.223197,151,36.091002
428.795576,151,37.122596
1539.228112,151,38.20031
844.071149,151,39.31949
2176.87846,151,40.424676
513.715136,151,41.366715
2448.650526,151,42.553702
533.918274,151,43.443383
2252.508526,151,44.446705
2518.261071,151,45.439193
378.967619,151,46.456794
477.288944,151,47.454499
2338.873245,151,48.549245
477.458526,151,49.535988
2030.148527,151,50.520551
2118.774847,151,51.445316
1566.927291,151,52.35763
2069.243312,151,53.345453
2100.979121,151,54.387859
383.709298,151,55.35044
2055.699909,151,56.348372
2044.69714,151,61.75674
692.41322,151,62.422023
379.59266,151,63.107687
455.949476,151,63.770787
471.085572,151,64.447747
444.84058,151,65.294317
385.723297,151,66.241387
2113.034686,151,67.430514
459.14535,151,68.379064
2722.493482,151,69.345845
1404.931095,151,70.305816
1600.43558,151,71.283666
2074.730682,151,72.314018
2238.580635,151,73.354529
1387.3804,151,74.316958
489.363884,151,75.284846
385.171754,151,76.280867
1475.699241,151,77.523754
387.821287,151,78.405096
2420.759787,151,79.356054
1549.229656,151,80.28939
2204.076586,151,81.547148
684.296811,151,82.42761
2639.888983,151,83.473706
2410.47871,151,84.468501
2440.710366,151,85.409098
383.029552,151,86.43513
532.870134,151,91.397559
476.794989,151,92.324301
886.519592,151,93.216708
436.863742,151,93.989979
443.692758,151,94.860389
2250.810932,151,96.095751
387.491982,151,97.00421
457.381138,151,97.970729
2532.316827,151,98.894327
2746.933372,151,99.970611
2190.543051,151,100.985797
2235.206546,151,101.917299
392.568274,151,102.888836
2210.562218,151,103.968615
2668.46377,151,105.206978
569.75366,151,106.090326
384.519127,151,107.081239
2225.193382,151,108.124961
387.369957,151,109.000637
2137.785432,151,109.959509
1340.263058,151,111.030224
385.72439,151,112.020855
386.418168,151,112.972239
2703.627284,151,113.976938
381.862285,151,114.926142
2431.61718,151,115.902954
2305.557121,151,116.731379
456.5862,151,120.667798
499.074148,151,121.235878
443.861226,151,121.892085
542.241061,151,122.579866
405.409036,151,123.582787
2307.602905,151,124.694707
2122.875625,151,125.836392
2441.879594,151,126.866042
2532.382966,151,127.813362
388.512074,151,128.761497
2120.038695,151,129.768819
2171.093281,151,130.845844
2339.935459,151,131.859133
2420.559736,151,132.931613
2401.933005,151,133.924892
1399.863402,151,134.943748
389.435037,151,135.894782
3050.749311,151,136.877534
2418.213108,151,137.881948
2262.336924,151,138.960917
2814.203474,151,140.214105
388.833533,151,141.061555
2693.06271,151,141.961294
2373.897696,151,142.954952
452.181524,151,143.865995
1877.599643,151,144.886132
2727.437124,151,145.887429
384.409244,151,150.053507
461.03191,151,150.673381
383.590789,151,151.19576
395.033863,151,151.840721
583.590501,151,152.747172
2064.170487,151,153.812583
392.779908,151,154.786851
1828.59639,151,155.793169
2341.222987,151,156.77781
385.08226,151,157.761157
387.598254,151,158.745268
2504.208276,151,159.951782
484.830416,151,160.830253
2221.538003,151,161.820012
1419.509651,151,162.761477
1936.991017,151,164.020699
465.675244,151,164.904073
2320.94835,151,165.785263
504.769222,151,166.843248
2191.65149,151,167.787446
1873.828719,151,168.724143
386.544397,151,169.705107
387.586788,151,170.654748
1468.712739,151,171.605592
2417.623274,151,172.547035
2138.471267,151,173.466932
2410.691557,151,174.39374
387.878255,151,179.571767
386.226665,151,180.135281
387.787606,151,180.851274
383.654394,151,181.420076
390.852794,151,181.965065
570.337824,151,182.752684
441.802342,151,183.608333
366.963477,151,184.35604
484.517421,151,185.235191
1701.783761,151,186.230124
2320.450116,151,187.386364
465.245494,151,188.262765
