#{"env_id": "SoccerEnv-v0", "t_start": 1538597681.0060625}
r,l,t
21.182341,151,1.517658
4.800652,151,2.637985
176.877619,151,3.677924
0.0,151,4.552036
0.0,151,5.408581
30.831336,151,6.250377
126.412563,151,7.10985
52.596821,151,7.833531
15.143943,151,8.558781
18.972496,151,9.325343
0.558592,151,10.063588
155.188943,151,10.766364
0.0,151,11.454239
71.738968,151,12.146019
113.490949,151,12.863415
0.0,151,13.569183
7.024981,151,14.287656
0.0,151,15.008937
0.0,151,15.770726
2.240271,151,16.486758
0.0,151,17.218942
0.0,151,17.927988
6.562531,151,18.645097
0.0,151,19.356867
0.0,151,20.074815
29.660144,151,20.807977
20.024118,151,21.53015
0.0,151,23.143926
10.955775,151,23.792921
97.853087,151,24.580811
0.0,151,25.778555
67.204926,151,27.118259
100.115328,151,28.303829
73.139002,151,29.143721
-5.987284,151,29.982197
0.0,151,30.820097
0.0,151,31.654613
7.735261,151,32.563179
0.0,151,33.415758
21.946351,151,34.256356
80.048302,151,35.129509
140.834515,151,36.066147
0.0,151,37.193619
140.061278,151,38.466233
138.100726,151,39.775477
83.286073,151,41.127902
138.853177,151,42.479092
163.123874,151,43.831106
169.408313,151,45.186054
162.194419,151,46.519363
120.572764,151,47.867694
112.962323,151,49.335509
145.059768,151,50.683626
88.630063,151,52.054552
143.755224,151,54.061394
145.619733,151,55.054878
18.107568,151,56.207749
49.592833,151,57.460356
106.629704,151,58.532403
139.801866,151,59.42265
137.085954,151,60.280628
15.433948,151,61.160339
0.0,151,62.009623
0.0,151,62.863173
17.051542,151,63.737962
106.981119,151,64.593791
0.0,151,65.680579
136.052135,151,66.954809
194.539361,151,68.417698
195.217924,151,69.743351
135.318121,151,71.059665
131.784145,151,72.414267
138.647964,151,73.749033
42.513411,151,75.104308
155.63599,151,76.441858
146.537332,151,77.775817
126.203702,151,79.124534
68.039415,151,80.580889
0.0,151,81.811775
129.899441,151,82.868581
83.688041,151,83.729232
122.165804,151,85.353664
-12.300198,151,86.378372
164.846142,151,87.766946
0.0,151,89.065944
122.729208,151,90.369766
146.033973,151,91.66842
155.706212,151,93.01385
146.542464,151,94.323294
124.731647,151,95.690972
198.101984,151,97.023366
163.398139,151,98.315657
161.484434,151,99.608743
96.942419,151,100.881257
81.326555,151,102.168937
142.57406,151,103.412057
160.14284,151,104.631263
171.889422,151,105.938816
170.453397,151,107.2827
181.156808,151,108.608339
182.730769,151,109.958806
127.968651,151,111.291484
137.40424,151,112.705981
49.923982,151,114.08077
144.475171,151,115.433139
123.304073,151,116.873612
165.343998,151,118.259877
155.326017,151,119.630405
132.654757,151,121.683438
181.625866,151,123.051697
184.053658,151,124.011802
96.641717,151,125.322968
0.0,151,126.562136
59.268337,151,127.662348
131.228386,151,128.507083
41.561226,151,129.363094
76.828955,151,130.188532
0.0,151,131.022087
10.703053,151,131.86495
166.582322,151,132.717724
193.965929,151,133.54772
35.17095,151,134.380585
44.29156,151,135.259391
0.0,151,136.132848
0.0,151,137.359971
144.330777,151,138.695288
211.038518,151,140.051788
143.606554,151,141.262649
