#{"t_start": 1539678186.1639152, "env_id": "SoccerEnv-v0"}
r,l,t
204.099982,121,19.79709
47.324618,121,20.205477
0.0,121,20.547842
0.0,121,20.877186
0.0,121,21.246688
0.0,121,21.587206
0.0,121,21.928282
0.0,121,22.266777
0.0,121,22.603529
0.0,121,22.902859
226.634408,121,23.146229
-5.82556,121,23.395741
345.719516,121,23.664314
154.89709,121,23.922248
160.757395,121,24.169513
48.19253,121,24.474924
224.067559,121,24.752843
-66.317849,121,25.028213
-14.92495,121,25.265183
96.168315,121,25.533227
99.057953,121,25.852926
810.006589,121,26.093392
0.0,121,26.348511
104.651926,121,26.696238
95.947784,121,27.171757
1387.596008,121,27.653441
188.492701,121,28.096733
308.79755,121,28.541308
24.458883,121,28.96235
0.0,121,29.39359
54.176691,121,29.827079
1472.534544,121,30.27768
-0.50909,121,30.702173
4902.987976,121,60.86816
0.0,121,61.12954
0.0,121,61.450084
-11.47639,121,61.742868
69.775293,121,62.055638
0.0,121,62.376001
0.0,121,62.733671
0.0,121,63.05057
113.837362,121,63.365506
0.0,121,63.702822
0.0,121,64.060226
103.005167,121,64.418074
0.0,121,64.72686
-43.2306,121,65.052929
0.0,121,65.388891
0.0,121,65.732944
60.623359,121,66.06724
217.518087,121,66.357429
0.0,121,66.685688
0.0,121,67.000832
0.0,121,67.337905
-13.18537,121,67.644559
0.0,121,67.96891
0.0,121,68.302198
299.14593,121,68.678941
64.028289,121,69.036181
272.166348,121,69.368432
0.0,121,69.659144
-1.74817,121,69.951221
142.185891,121,70.244625
0.0,121,70.549421
-6.32719,121,70.998338
13.8097,121,71.474361
142.500135,121,71.743003
278.655044,121,76.706499
-1.013822,121,77.006234
-14.92114,121,77.339393
0.0,121,77.646301
47.83895,121,77.942235
-7.46001,121,78.225761
110.334712,121,78.511187
0.0,121,78.78786
0.0,121,79.057965
32.60311,121,79.345669
17.0893,121,79.650799
0.0,121,79.973886
0.0,121,80.248665
264.201648,121,80.55034
0.0,121,80.895356
103.609066,121,81.202626
41.30135,121,81.566367
-26.45593,121,81.897685
63.663801,121,82.218226
-0.315574,121,82.464958
0.0,121,82.706116
88.15815,121,82.931482
175.542784,121,83.189858
76.923209,121,83.439246
16.87741,121,83.69138
52.974092,121,83.950067
0.0,121,84.195196
131.865251,121,84.476151
335.272253,121,84.784065
0.0,121,85.074396
0.0,121,85.372211
146.901614,121,85.645086
6.08552,121,85.915304
238.314197,121,86.186614
0.0,121,92.039982
61.633607,121,92.331171
0.0,121,92.615474
23.562674,121,92.905074
0.0,121,93.195831
19.49806,121,93.492626
29.391674,121,93.776921
0.0,121,94.049207
0.0,121,94.36241
41.27042,121,94.646961
0.0,121,94.935832
0.0,121,95.219306
0.0,121,95.504222
0.0,121,95.79993
30.67043,121,96.103009
0.0,121,96.424401
0.0,121,96.724515
0.0,121,97.01837
0.0,121,97.295279
0.0,121,97.565894
87.396494,121,97.883545
0.0,121,98.184394
