#{"env_id": "SoccerEnv-v0", "t_start": 1539460678.1413748}
r,l,t
809.637436,151,13.818389
629.162408,151,14.92573
391.308233,151,15.804794
392.003626,151,16.440538
390.510064,151,17.326802
449.886394,151,18.106956
391.716456,151,18.836604
439.760057,151,19.756595
386.964651,151,20.806407
2513.930779,151,21.891745
2139.352696,151,22.877342
1976.901252,151,24.135917
764.05618,151,25.081441
2145.737075,151,26.121924
391.181649,151,27.090503
2616.083576,151,28.331668
631.911456,151,29.234281
2123.283839,151,30.249757
2306.971286,151,31.188319
2659.68621,151,32.187691
2460.062578,151,33.161441
2363.140497,151,34.185375
2515.82796,151,35.183679
2711.27638,151,36.24082
2086.104428,151,37.212211
2585.838971,151,38.19125
2542.811656,151,39.230328
2607.999418,151,45.460121
392.532796,151,45.981622
389.091658,151,46.667846
397.201412,151,47.180828
663.069659,151,47.731397
392.894064,151,48.299763
569.019938,151,48.939659
566.233726,151,50.109805
2574.326469,151,51.236571
2313.86664,151,52.258695
2355.569632,151,53.246527
392.913646,151,54.335341
2337.945374,151,55.359265
394.941699,151,56.453944
387.710933,151,57.479655
2351.468017,151,58.530995
2844.881777,151,59.559472
389.394309,151,60.559391
1444.775265,151,61.606342
2781.817662,151,62.584836
2461.776273,151,63.619067
2262.72153,151,64.556414
2358.719547,151,65.587381
2336.578894,151,66.612247
2518.803089,151,67.684269
2716.761061,151,68.742644
388.765667,151,69.771256
1917.516976,151,78.329365
392.740979,151,78.839775
387.401152,151,79.350923
469.430118,151,79.896802
437.370187,151,80.38468
392.841692,151,80.927649
390.767944,151,81.445629
644.897194,151,82.100595
390.472023,151,82.690964
591.564415,151,83.440068
2085.476375,151,84.608804
2339.830603,151,85.706227
391.782336,151,86.715508
2656.929959,151,87.644582
2163.420661,151,88.669123
389.519337,151,89.625421
2296.179401,151,90.6922
1453.513286,151,91.733369
391.818152,151,92.7306
395.885407,151,93.73859
393.220548,151,94.740334
2054.461127,151,95.760939
2724.248467,151,97.055822
1133.457399,151,97.965579
2468.61663,151,98.983829
2197.691714,151,99.99622
2458.100657,151,101.048568
5292.838969,151,114.180917
389.22173,151,114.783623
387.704587,151,115.35252
390.58899,151,115.940775
389.937101,151,116.539117
390.374978,151,117.132364
391.865166,151,117.759754
477.735558,151,118.359898
392.005775,151,119.121517
389.416652,151,120.192211
503.852553,151,121.253766
388.776966,151,122.321752
2304.10382,151,123.342925
2863.310344,151,124.257321
2818.12341,151,125.211869
2208.315273,151,126.175013
2172.192138,151,127.096409
391.19078,151,128.13149
2210.506611,151,129.306615
2213.575197,151,130.329026
2647.760637,151,131.564226
391.05229,151,132.456818
2800.599395,151,133.576011
391.089934,151,134.578885
2249.04754,151,135.638996
1733.288009,151,136.728193
2633.03154,151,137.805825
2403.197368,151,149.215287
390.101058,151,149.974072
390.136367,151,150.757275
389.805404,151,151.521856
389.586564,151,152.292662
393.563301,151,153.065352
389.974025,151,153.803835
408.142559,151,154.406337
392.566378,151,154.976849
710.297299,151,155.604821
527.22439,151,156.574034
2336.910112,151,157.775929
2485.188662,151,159.105741
641.973369,151,160.047411
2473.353459,151,161.033856
2904.812573,151,162.06984
2800.675939,151,163.19138
2942.613517,151,164.291647
393.56827,151,165.34979
2740.59699,151,166.334777
2699.347458,151,167.417088
392.618539,151,168.458433
2398.896132,151,169.444065
2653.795504,151,170.540584
390.278161,151,171.734085
2126.119248,151,172.745439
2407.998041,151,173.755482
908.494365,151,182.889537
394.450595,151,183.449168
389.454013,151,184.029834
390.578336,151,184.663258
390.617394,151,185.211555
443.026842,151,185.759785
363.914759,151,186.318833
389.402875,151,186.930942
453.20193,151,187.516979
508.00546,151,188.169916
858.278903,151,189.139452
2225.662983,151,190.18516
2365.737719,151,191.239191
2404.370735,151,192.278837
2461.784785,151,193.252504
393.606259,151,194.179038
2310.503412,151,195.174783
2151.146105,151,196.177323
2562.57815,151,197.162903
2332.573073,151,198.153016
2205.369403,151,199.17244
2064.670585,151,200.344677
2163.53112,151,201.564583
513.825092,151,202.48745
2288.796489,151,203.753213
388.83318,151,204.703063
822.107413,151,205.738802
2611.3842,151,219.468049
409.725209,151,219.982497
529.132531,151,220.503683
503.23818,151,221.070209
528.436318,151,221.618739
615.802584,151,222.167744
363.392297,151,222.710954
425.729466,151,223.328682
391.054299,151,223.927187
403.472893,151,224.547119
2457.431005,151,225.68705
1880.944675,151,226.752221
981.036977,151,227.737498
2426.570863,151,228.793185
2455.181914,151,229.826783
389.445121,151,230.836993
2581.536029,151,231.857656
2478.376133,151,232.868295
392.345911,151,233.910024
2302.034576,151,235.153852
356.405092,151,236.078392
362.749712,151,237.101615
2664.846364,151,238.089139
390.267765,151,239.141852
388.969986,151,240.259796
2537.948597,151,241.525331
674.874259,151,242.496827
2230.792066,151,254.433839
363.121476,151,255.218737
387.644064,151,255.947788
477.150695,151,256.642838
378.921113,151,257.411329
479.626365,151,257.995465
391.501131,151,258.661842
443.94993,151,259.446843
