#{"env_id": "SoccerEnv-v0", "t_start": 1539212430.1799722}
r,l,t
-65.789796,76,1.100084
-64.949563,76,1.226634
-65.620894,76,1.328312
-65.615144,76,1.449183
-65.636425,76,1.562982
-65.512997,76,1.665092
-64.628857,76,1.751817
-65.51819,76,1.853285
-65.782091,76,1.973169
-66.397742,76,2.086366
-65.769102,76,2.183411
-65.327343,76,2.281727
-66.182087,76,2.380391
-65.740933,76,2.471289
-65.232136,76,2.566828
-65.859599,76,2.674911
-64.655225,76,2.774749
-65.958264,76,2.887082
-64.180604,76,2.995239
-65.818744,76,3.101661
-66.424254,76,3.207444
-65.313258,76,3.324046
-64.976207,76,3.422865
-65.373806,76,3.522424
-64.771378,76,3.606771
-64.039153,76,3.690401
-65.232183,76,3.797736
-64.421444,76,3.881994
-65.349154,76,3.997115
-64.831162,76,4.099855
-66.560204,76,4.213238
-65.470521,76,4.338452
-66.248024,76,4.453264
-65.454878,76,4.553941
-66.130154,76,4.667123
-66.032776,76,4.764375
-65.268737,76,4.853192
-64.45537,76,4.952385
-66.058693,76,5.055865
-64.557586,76,5.155561
-65.662782,76,5.247208
-64.612107,76,5.339524
-65.31121,76,5.467678
-64.850283,76,5.580006
-65.361842,76,5.682374
-65.155449,76,5.800058
-65.382181,76,5.920505
-66.249804,76,6.045475
-66.031587,76,6.151617
-66.006349,76,6.248579
-65.635825,76,6.340428
-65.753257,76,6.451314
-65.720451,76,6.56106
-65.393357,76,8.047738
-65.917298,76,8.139704
-66.171537,76,8.247099
-64.893563,76,8.359776
-66.19784,76,8.478442
-64.658963,76,8.600992
-65.413164,76,8.721482
-65.012071,76,8.846135
-65.339012,76,8.963579
-65.719698,76,9.089381
-65.369904,76,9.177747
-66.316316,76,9.300964
-66.467006,76,9.45118
-65.316988,76,9.598105
-65.869392,76,9.728657
-65.232814,76,9.822244
-64.527212,76,9.94161
-65.986173,76,10.046916
-66.10094,76,10.167996
-66.515955,76,10.272232
-66.670587,76,10.392045
-66.833019,76,10.484892
-65.746392,76,10.608719
-64.695274,76,10.727396
-65.966286,76,10.838574
-65.999001,76,10.958699
-66.231479,76,11.071982
-65.221983,76,11.189732
-65.556077,76,11.27268
-65.531035,76,11.369882
-65.665207,76,11.4701
-65.793037,76,11.559849
-65.600734,76,11.681167
-65.720032,76,11.779024
-64.653031,76,11.874798
-65.07244,76,11.978685
-66.513286,76,12.075232
-64.772282,76,12.156733
-65.494535,76,12.242469
-65.843825,76,12.341482
-65.993906,76,12.432681
-66.033908,76,12.526908
-64.91138,76,12.627436
-66.584614,76,12.715928
-65.441118,76,12.809205
-65.618296,76,12.90453
-65.500548,76,12.985415
-65.421192,76,13.075911
-65.66469,76,13.188197
-65.686245,76,13.280532
-65.539974,76,13.371698
-66.068774,76,13.457869
-65.66425,76,13.541247
-65.221492,76,13.634641
-65.707353,76,14.820874
-65.08235,76,14.913603
-65.038777,76,15.008133
-65.519886,76,15.104583
-65.710714,76,15.198921
-64.984563,76,15.281565
-65.560607,76,15.377367
-65.493399,76,15.463436
-65.911329,76,15.555272
-66.024599,76,15.657025
-65.949569,76,15.756172
-66.288284,76,15.844106
-65.421767,76,15.935452
-66.676797,76,16.023613
-66.149833,76,16.128622
-65.144175,76,16.224039
-65.51189,76,16.335452
-65.853594,76,16.44739
-65.645524,76,16.528812
-64.964822,76,16.623779
-64.998693,76,16.703622
-66.108313,76,16.800023
-66.10847,76,16.918831
-65.709578,76,17.004972
-66.330645,76,17.102508
-66.06753,76,17.205076
-66.159106,76,17.297174
-65.347435,76,17.417651
-66.514869,76,17.532037
-65.95367,76,17.641965
-65.87789,76,17.752202
-65.519894,76,17.842074
-65.479757,76,17.940535
-65.855593,76,18.034676
-64.537381,76,18.128187
-65.673692,76,18.238714
-65.334217,76,18.342149
-65.863247,76,18.444295
-65.778159,76,18.566908
-65.715032,76,18.679544
-64.725321,76,18.805752
-65.445921,76,18.891568
-65.820361,76,18.989068
-64.675895,76,19.112652
-64.786246,76,19.218111
-66.569746,76,19.327513
-66.160564,76,19.458254
-66.206509,76,19.556017
-65.781187,76,19.665653
-65.566005,76,19.760765
-65.191166,76,19.860778
-66.132984,76,19.955451
-65.881112,76,20.054935
-64.826727,76,20.143644
-65.758686,76,21.279656
-65.737151,76,21.376127
-65.262045,76,21.469731
-65.557078,76,21.574067
-65.318878,76,21.679214
-65.396949,76,21.772836
-65.311766,76,21.852726
-65.386995,76,21.939662
-66.514454,76,22.030498
-65.671935,76,22.129635
-65.539831,76,22.214017
-65.165955,76,22.326634
-64.914449,76,22.420201
-65.230154,76,22.50801
-64.965218,76,22.590842
-65.870515,76,22.695086
-65.37519,76,22.780053
-65.260784,76,22.893442
-65.936087,76,23.005342
-65.254923,76,23.09119
-65.075732,76,23.192722
-65.919908,76,23.304168
-64.930203,76,23.386142
-65.575819,76,23.480792
-65.018762,76,23.580826
-65.427045,76,23.665534
