#{"t_start": 1539194887.3103023, "env_id": "SoccerEnv-v0"}
r,l,t
-321.512588,76,1.1463
-323.492689,76,1.294851
-323.935793,76,1.421985
-323.805864,76,1.583418
-321.530249,76,1.780818
-323.135678,76,1.967032
-320.422096,76,2.168168
-321.782626,76,2.366104
-322.251414,76,2.545011
-325.217462,76,2.748673
-325.999881,76,2.952298
-324.0098,76,3.144066
-323.635109,76,3.345854
-321.613565,76,3.482275
-324.588744,76,3.600225
-322.926801,76,3.713131
-320.137207,76,3.843506
-324.957017,76,3.978876
-319.552108,76,4.177808
-324.258597,76,4.368543
-323.285531,76,4.569413
-322.701912,76,4.776105
-323.19552,76,4.960845
-320.757183,76,5.152783
-321.815682,76,5.365299
-323.433999,76,5.557961
-322.63786,76,5.743505
-321.035804,76,5.945436
-321.701095,76,6.130991
-322.895868,76,6.336693
-323.805846,76,6.535895
-322.798533,76,6.741673
-321.280055,76,6.938543
-322.877619,76,7.125955
-322.16832,76,7.244804
-322.305784,76,7.356255
-321.793787,76,7.473889
-321.441599,76,7.586853
-326.078754,76,7.702962
-322.938195,76,7.84671
-325.303674,76,7.958018
-323.308139,76,8.088708
-319.181569,76,8.218226
-323.208542,76,8.337833
-322.481838,76,8.517518
-322.315072,76,8.707253
-322.520453,76,8.892763
-325.043849,76,9.083822
-321.396946,76,9.273025
-320.025061,76,9.387357
-321.626887,76,9.500618
-323.606778,76,9.628951
-321.013982,76,9.836183
-320.549583,76,11.524413
-320.309211,76,11.665363
-322.172474,76,11.825026
-319.599449,76,11.965373
-318.962944,76,12.106215
-318.842306,76,12.280249
-321.680643,76,12.478368
-319.396069,76,12.66751
-318.551858,76,12.878725
-321.23513,76,13.063128
-320.622626,76,13.248823
-321.216245,76,13.440175
-320.87201,76,13.636893
-321.620147,76,13.758661
-322.267121,76,13.878069
-321.371391,76,13.997754
-322.614898,76,14.193549
-318.903585,76,14.382083
-322.752603,76,14.581205
-321.251848,76,14.765178
-318.648265,76,14.956776
-323.34952,76,15.161137
-320.450457,76,15.359445
-321.311865,76,15.555459
-320.509635,76,15.747408
-321.961231,76,15.942418
-319.836259,76,16.142161
-321.926453,76,16.349443
-322.214069,76,16.540484
-319.262057,76,16.737191
-320.962118,76,16.931035
-323.39973,76,17.129262
-320.777129,76,17.318914
-321.350655,76,17.556908
-321.974493,76,17.752724
-320.184248,76,17.935195
-322.464183,76,18.118934
-317.974001,76,18.311185
-321.136387,76,18.498041
-319.914968,76,18.716609
-323.650255,76,18.901561
-319.521502,76,19.062991
-319.773607,76,19.246845
-318.892435,76,19.453271
-322.495102,76,19.625775
-320.833877,76,19.826873
-321.148078,76,20.053218
-321.056195,76,20.246352
-320.144846,76,20.444591
-320.489674,76,20.728474
-323.547291,76,20.944893
-319.303319,76,21.175806
-320.560038,76,21.311477
-318.97317,76,21.465244
-320.213681,76,22.74763
-319.060699,76,22.923449
-319.540975,76,23.096049
-318.999503,76,23.238596
-319.513319,76,23.367868
-317.898758,76,23.529523
-319.452532,76,23.722673
-321.209107,76,23.927935
-322.912271,76,24.107285
-320.610213,76,24.306304
-317.437242,76,24.483932
-320.746872,76,24.68248
-318.821538,76,24.878262
-321.310449,76,25.092203
-318.604701,76,25.285354
-319.452734,76,25.477218
-320.80009,76,25.680415
-319.658141,76,25.888281
-320.020131,76,26.080993
-315.812933,76,26.277744
-318.98747,76,26.477701
-321.705777,76,26.670189
-319.938326,76,26.860072
-320.058974,76,27.062501
-321.518815,76,27.232496
-317.318394,76,27.419308
-318.172424,76,27.635978
-318.620915,76,27.831886
-321.900338,76,28.032484
-317.935511,76,28.221834
-319.309395,76,28.418078
-319.184238,76,28.62269
-321.30983,76,28.821982
-321.123841,76,29.018132
-318.335182,76,29.212908
-319.888169,76,29.410206
-318.560819,76,29.622736
-316.817771,76,29.811794
-321.885777,76,29.995534
-318.859116,76,30.185363
-319.453181,76,30.388534
-319.238652,76,30.58398
-319.464703,76,30.771748
-318.312399,76,30.969286
-320.212571,76,31.177969
-319.772688,76,31.361767
-320.361823,76,31.552843
-319.675553,76,31.746225
-320.078558,76,31.946623
-319.099848,76,32.135531
-318.122659,76,32.343526
-322.961601,76,32.53636
-318.794183,76,32.733052
-320.360588,76,32.926512
-316.687395,76,34.183915
-318.162874,76,34.33376
-316.890561,76,34.464273
-316.934032,76,34.589989
-316.039774,76,34.782921
-317.818769,76,34.971082
-315.902848,76,35.17196
-316.445894,76,35.38359
-317.653589,76,35.573827
-318.304992,76,35.766599
-317.539439,76,35.972968
-317.626827,76,36.159273
-318.258293,76,36.373298
-317.556508,76,36.574702
-315.669886,76,36.759931
-317.196067,76,36.95598
-317.599357,76,37.171703
-318.628562,76,37.361897
-320.983938,76,37.558743
-314.314839,76,37.743056
-319.479963,76,37.938968
-317.310033,76,38.148677
-319.896928,76,38.341635
-318.541391,76,38.536885
-318.489327,76,38.731118
-317.894117,76,38.92514
-316.886293,76,39.117308
-319.952954,76,39.323159
-315.155577,76,39.530956
-317.300969,76,39.718784
-318.270572,76,39.913061
-318.094735,76,40.108683
-316.170538,76,40.305536
-320.027701,76,40.509819
-316.815021,76,40.700971
-317.19949,76,40.902484
-316.201631,76,41.091504
-314.135007,76,41.278962
-317.856456,76,41.468818
-320.173883,76,41.670071
-316.71491,76,41.856914
-319.19361,76,42.062583
-320.859331,76,42.252703
-313.53871,76,42.445619
-317.563678,76,42.634563
-316.176276,76,42.833707
-319.323948,76,43.043264
-318.101556,76,43.24211
-316.732703,76,43.433947
-316.286663,76,43.637494
-318.965114,76,43.835164
-316.165614,76,44.035106
-317.848519,76,44.227329
-316.77849,76,44.429886
-318.385442,76,45.723547
-315.614486,76,45.880424
-316.782245,76,45.999577
-317.791572,76,46.126793
-313.404742,76,46.308593
-315.696258,76,46.493019
-314.842004,76,46.678836
-316.026937,76,46.86647
-317.303735,76,47.07318
-315.922779,76,47.259199
-314.727298,76,47.465903
-315.731167,76,47.651388
-318.026068,76,47.850766
-314.960482,76,48.051986
-313.665884,76,48.249166
-316.335112,76,48.442328
-315.967879,76,48.638973
-315.695816,76,48.818407
-316.812419,76,49.011795
-317.133461,76,49.204658
-317.761361,76,49.400119
-316.623452,76,49.584727
-316.012066,76,49.792483
-317.198275,76,49.987368
-315.470075,76,50.167912
-317.795343,76,50.361401
-314.169221,76,50.572689
-315.900963,76,50.755177
-316.349891,76,50.944518
-316.569811,76,51.134479
-313.667035,76,51.347978
-318.847404,76,51.544749
-316.908021,76,51.746782
-315.594474,76,51.939925
-315.765869,76,52.142893
-313.162205,76,52.344743
-316.654683,76,52.536344
-316.912172,76,52.734628
-315.828632,76,52.932334
-312.44698,76,53.119433
-316.259718,76,53.333603
-315.65941,76,53.528349
-317.152594,76,53.730645
-313.828266,76,53.921397
-315.300316,76,54.143361
-316.824935,76,54.330615
-315.473668,76,54.522394
-316.051728,76,54.729588
-314.729985,76,54.918037
-316.595673,76,55.124384
-314.397065,76,55.330044
-315.475897,76,55.520476
-315.406403,76,55.729622
-316.81691,76,55.912298
-313.668677,76,57.182911
-312.777804,76,57.331655
-313.413781,76,57.45474
-311.379141,76,57.620588
-313.822366,76,57.803675
-312.963458,76,57.999257
-314.880265,76,58.198714
-313.633648,76,58.40395
-314.897435,76,58.619224
-314.772985,76,58.804997
-313.808652,76,58.998378
-315.874974,76,59.190085
-318.079506,76,59.407097
-312.305312,76,59.594759
-313.907395,76,59.790753
-314.108298,76,59.985346
-314.165938,76,60.189979
-314.774833,76,60.393046
-314.427274,76,60.597206
-315.905256,76,60.801153
-313.353322,76,60.994065
-313.815326,76,61.191674
-313.973538,76,61.376264
-315.211393,76,61.57755
-313.809963,76,61.777346
-317.512242,76,61.977863
-315.316528,76,62.173749
-314.171059,76,62.376815
-316.041744,76,62.574563
-313.747398,76,62.776244
-316.184008,76,62.969548
-316.23671,76,63.170823
-312.303775,76,63.369864
-314.664744,76,63.548265
-317.531771,76,63.759612
-312.659189,76,63.961652
-313.655128,76,64.149157
-314.591116,76,64.355951
-313.638692,76,64.544335
-313.837232,76,64.750636
-315.410803,76,64.921614
-312.956233,76,65.127551
-314.155235,76,65.337587
-312.355756,76,65.527282
-312.900679,76,65.718706
-311.270193,76,65.932904
-313.899731,76,66.121783
-314.931907,76,66.321291
-313.446547,76,66.516267
-312.869663,76,66.7089
-314.925661,76,66.899395
-314.912994,76,67.079203
-312.183604,76,67.289353
-312.187359,76,67.474355
-314.354075,76,68.805797
-311.289083,76,68.945528
-314.984208,76,69.07225
-314.503724,76,69.236902
-312.324507,76,69.43544
-314.720418,76,69.623361
-314.558993,76,69.839752
-314.084085,76,70.037816
-315.428552,76,70.227626
-314.147638,76,70.430926
-313.970381,76,70.640554
-314.466849,76,70.837032
-308.730334,76,71.042745
-311.484888,76,71.224378
-312.385307,76,71.426007
-314.612072,76,71.622384
-312.766764,76,71.826469
-314.527349,76,72.020439
-315.073796,76,72.22125
-311.699315,76,72.417629
-314.213171,76,72.610233
-311.372261,76,72.820301
-311.582686,76,73.01629
-313.758858,76,73.215682
-313.071898,76,73.396794
-313.128686,76,73.595315
-314.250343,76,73.802607
-311.706649,76,73.996211
-317.614259,76,74.192411
-312.709265,76,74.387003
-314.569283,76,74.583888
-314.185771,76,74.779186
-311.392412,76,74.986273
-313.17198,76,75.182283
-311.312109,76,75.384591
-311.759698,76,75.564987
-316.171011,76,75.762366
-315.605271,76,75.956793
-312.744379,76,76.168714
-314.681362,76,76.375832
-313.761442,76,76.564728
-314.359669,76,76.765999
-312.424864,76,76.954427
-312.073579,76,77.142392
-311.834812,76,77.347854
-314.285618,76,77.545496
-311.601528,76,77.73447
-313.227149,76,77.93297
-312.150228,76,78.136167
-309.450625,76,78.336447
-314.269964,76,78.535532
-311.500375,76,78.724066
-311.723791,76,78.912205
-312.920577,76,79.102715
-313.908091,76,80.372506
-313.014678,76,80.493716
-309.124912,76,80.625442
-313.255902,76,80.805148
-313.240573,76,81.015055
-314.407419,76,81.213519
-311.647407,76,81.40891
-310.582774,76,81.606946
-312.888906,76,81.793581
-312.584802,76,81.983064
-311.320636,76,82.187316
-312.725554,76,82.392864
-311.616789,76,82.589042
-312.078084,76,82.772082
-311.130837,76,82.979538
-314.062967,76,83.166142
-311.909915,76,83.366521
-310.82296,76,83.56757
-312.443511,76,83.759202
-312.938585,76,83.958547
-310.541752,76,84.161946
-315.640299,76,84.342346
-312.780411,76,84.536957
-315.398926,76,84.750036
