#{"env_id": "SoccerEnv-v0", "t_start": 1537806448.8448615}
r,l,t
8.669343,151,7.56898
0.289147,151,8.750217
0.0,151,9.666921
17.864091,151,10.40793
8.960098,151,10.980882
33.290948,151,11.674911
4.778734,151,12.455603
0.0,151,13.503272
0.0,151,14.444417
0.0,151,15.398236
0.0,151,16.299749
0.0,151,17.212761
0.0,151,18.117622
0.0,151,19.132133
0.0,151,20.115688
42.450113,151,21.229764
36.673393,151,22.327495
0.0,151,23.3262
0.0,151,24.280857
26.721062,151,25.219814
0.0,151,26.211421
0.0,151,27.273349
1.842212,151,28.331577
0.044001,151,29.337424
0.0,151,30.35742
10.052308,151,31.50046
0.0,151,32.540555
490.298805,151,55.240404
8.311696,151,55.834919
0.0,151,56.404902
14.300226,151,57.003461
3.583788,151,57.574359
20.94159,151,58.149517
3.822368,151,58.727342
8.33951,151,59.280632
14.021452,151,59.818823
10.294808,151,60.524961
12.81486,151,61.372863
0.0,151,62.104923
0.0,151,63.10187
6.05999,151,64.339561
4.495185,151,65.160362
172.872429,151,66.152647
7.07246,151,67.104089
0.0,151,68.03822
0.0,151,69.052519
0.0,151,70.007392
0.0,151,70.966449
0.0,151,71.960929
30.186165,151,72.908151
23.649075,151,73.880442
103.559263,151,74.92058
0.0,151,75.908079
0.0,151,76.923608
0.0,151,84.450701
12.641955,151,85.024309
4.092757,151,85.559908
5.319732,151,86.198368
6.473288,151,86.757568
15.060524,151,87.311003
0.0,151,87.853792
0.0,151,88.393146
0.0,151,88.960649
9.406151,151,89.5177
13.768892,151,90.211884
-0.338774,151,91.225037
3.127847,151,92.46836
12.636064,151,93.350105
0.0,151,94.357844
0.0,151,95.402058
0.0,151,96.323007
4.53793,151,97.408816
0.0,151,98.373221
2.278347,151,99.382055
0.0,151,100.33713
10.159973,151,101.265378
8.051481,151,102.231858
0.0,151,103.172658
0.0,151,104.190778
0.0,151,105.190943
0.0,151,106.148827
23.529755,151,114.055399
10.07534,151,114.626152
18.071656,151,115.17805
11.718122,151,115.722053
16.127819,151,116.286837
30.307415,151,116.819095
9.770581,151,117.355586
1.668143,151,117.891522
11.292041,151,118.524607
-3.039655,151,119.17977
0.0,151,119.868725
12.722585,151,120.582315
9.367273,151,121.552328
37.797806,151,122.612881
13.037884,151,123.524894
9.547425,151,124.525821
0.0,151,125.598011
132.916841,151,126.60154
2.075245,151,127.671568
103.389062,151,128.646942
3.331103,151,129.686563
6.194423,151,130.701999
95.471805,151,131.679355
0.0,151,132.664595
24.860478,151,133.621532
0.0,151,134.555927
0.0,151,135.516268
0.0,151,144.487353
0.0,151,145.072895
18.849683,151,145.627918
6.561974,151,146.20092
0.0,151,146.752559
15.835378,151,147.307916
-2.447008,151,147.826306
29.931729,151,148.48827
5.008623,151,149.107646
-11.84489,151,149.796735
0.0,151,150.649982
7.978393,151,151.267257
9.420521,151,152.077726
1.550282,151,153.040612
0.0,151,154.00913
4.469176,151,155.097509
27.155969,151,156.090349
0.0,151,157.255226
8.537201,151,158.09619
3.339864,151,159.003878
0.0,151,160.014091
9.808738,151,161.042169
3.873761,151,161.952182
0.0,151,162.903559
29.247789,151,163.896476
0.0,151,164.895216
0.0,151,165.828297
35.905813,151,175.080803
18.635169,151,175.764941
8.656485,151,176.358905
-2.874384,151,177.000632
3.237238,151,177.60092
44.217253,151,178.2273
8.995287,151,178.840143
3.15511,151,179.424351
1.398355,151,180.064578
1.961466,151,180.750108
18.151345,151,181.42327
17.168567,151,182.043921
18.61868,151,182.799533
0.0,151,183.786258
0.0,151,184.743533
0.0,151,185.672334
14.665284,151,186.594376
0.0,151,187.547709
10.754597,151,188.514801
0.0,151,189.471066
13.907259,151,190.505811
0.0,151,191.476089
1.937203,151,192.448592
0.0,151,193.417098
39.614387,151,194.390543
0.0,151,195.329224
5.308363,151,196.335334
48.187571,151,205.420233
11.390256,151,206.075785
4.660663,151,206.776049
0.088707,151,207.454781
-4.482042,151,208.144169
4.952206,151,208.827161
8.326833,151,209.461609
9.441596,151,210.177934
11.838999,151,211.01743
1.298916,151,211.932569
26.113696,151,212.83922
20.922033,151,213.741604
-3.852532,151,214.73624
0.0,151,215.683373
6.942012,151,216.622072
9.585228,151,217.596574
0.0,151,218.579875
20.489517,151,219.571397
0.02527,151,220.508658
0.0,151,221.479331
46.707597,151,222.475352
6.321269,151,223.523928
0.0,151,224.691597
3.958055,151,225.655575
0.0,151,226.623661
2.863821,151,227.629874
0.0,151,228.580861
127.249321,151,235.362924
0.0,151,236.467426
0.0,151,237.639681
0.0,151,238.818
0.0,151,239.98611
0.0,151,241.023702
0.0,151,241.610343
0.0,151,242.15035
-20.99993,151,242.741717
20.363334,151,243.485768
20.241349,151,244.214088
8.968185,151,245.282246
3.03151,151,246.270184
0.0,151,247.115323
0.0,151,248.107116
0.0,151,248.992091
1.934875,151,249.926749
0.0,151,250.900798
0.0,151,251.988714
1.346628,151,253.062247
61.277885,151,254.084284
0.0,151,255.092352
0.0,151,256.335911
20.992695,151,257.244521
0.0,151,258.276489
18.530718,151,259.307181
0.0,151,260.312157
27.214596,151,261.325607
19.727135,151,267.215915
0.0,151,268.130096
0.0,151,269.029618
0.0,151,269.874308
0.0,151,270.703879
0.0,151,271.593049
5.52374,151,272.247409
35.726165,151,272.89303
6.829183,151,273.490645
1.911111,151,274.366044
15.473426,151,275.338169
0.0,151,276.289462
0.0,151,277.277561
0.0,151,278.302794
5.311554,151,279.329193
0.0,151,280.325631
9.126546,151,281.58866
63.979131,151,282.423368
9.377488,151,283.387991
6.529743,151,284.313389
0.0,151,285.2698
2.013647,151,286.301232
0.0,151,287.302594
0.0,151,288.267142
17.150929,151,289.254841
0.0,151,290.319892
4.855243,151,291.311344
-1.034451,151,296.829673
0.0,151,297.391976
18.670166,151,297.93391
0.0,151,298.486066
25.549823,151,299.023388
4.154981,151,299.660914
2.005179,151,300.380908
14.349611,151,301.256293
12.231301,151,302.396284
0.0,151,303.587121
0.0,151,304.588772
51.362193,151,305.51368
6.142781,151,306.521259
4.298748,151,307.525002
0.0,151,308.482096
0.0,151,309.483583
0.0,151,310.427546
0.0,151,311.320647
0.0,151,312.196315
18.451789,151,313.356539
0.0,151,314.278429
0.0,151,315.231464
0.0,151,316.147033
8.181263,151,317.02828
0.0,151,317.976207
113.916478,151,318.924742
25.047109,151,319.855477
7.450114,151,326.280196
46.463524,151,326.921142
12.240308,151,327.594445
8.38073,151,328.247025
9.15273,151,328.935038
-0.016385,151,329.616577
9.868605,151,330.305745
2.471242,151,330.906184
0.0,151,331.505954
0.0,151,332.202302
0.0,151,333.026886
0.0,151,333.810624
30.508422,151,334.776154
4.788267,151,335.741374
3.167509,151,336.728418
0.0,151,337.764371
68.8104,151,338.797981
0.0,151,339.73658
0.0,151,340.682208
0.0,151,341.700055
0.0,151,342.67899
0.0,151,343.628697
19.333982,151,344.573833
0.0,151,345.626896
0.0,151,346.624385
0.0,151,347.616047
110.181589,151,348.61018
0.0,151,356.254262
0.0,151,356.795332
0.671968,151,357.343547
0.0,151,357.912936
0.0,151,358.446944
0.0,151,358.970411
21.57253,151,359.504495
0.0,151,360.036079
0.0,151,360.664921
0.0,151,361.296026
0.0,151,362.001685
0.0,151,362.686126
0.0,151,363.611304
0.0,151,364.536279
18.554401,151,365.521785
81.413752,151,366.436144
0.0,151,367.368401
0.0,151,368.397218
1.564131,151,369.537698
0.0,151,370.526397
0.0,151,371.547421
0.0,151,372.507027
0.0,151,373.501876
20.142326,151,374.55942
0.0,151,375.473639
6.927166,151,376.463545
0.0,151,377.444152
0.0,151,386.639615
0.0,151,387.169202
14.260427,151,387.7032
0.0,151,388.253826
6.383957,151,388.802588
11.951822,151,389.344307
0.0,151,389.886224
3.532469,151,390.479852
0.0,151,391.052298
6.454225,151,391.796067
0.0,151,392.527146
6.017361,151,393.201643
66.038761,151,394.24448
0.0,151,395.271833
0.0,151,396.231577
42.876411,151,397.155265
0.0,151,398.05089
0.815675,151,398.972719
47.774319,151,399.863369
10.049789,151,400.803512
25.962961,151,401.74378
0.0,151,402.706316
5.529191,151,403.684059
0.0,151,404.592868
4.629073,151,405.505115
0.0,151,406.469119
0.0,151,407.429451
22.216059,151,417.561911
0.0,151,418.123908
0.0,151,418.635773
0.0,151,419.166314
0.0,151,419.754607
0.0,151,420.294941
-0.942122,151,420.821335
10.63045,151,421.31944
0.0,151,421.8629
-9.7847,151,422.632106
0.0,151,423.454023
0.0,151,424.278245
3.264301,151,425.089381
65.44472,151,426.136273
32.347708,151,427.127999
12.861212,151,428.096042
33.551534,151,429.092988
0.0,151,430.03832
0.0,151,431.005558
25.540762,151,431.971535
71.885404,151,432.94407
0.0,151,434.219413
27.12166,151,435.096267
19.186636,151,436.068498
10.741232,151,437.102518
0.0,151,438.118011
0.0,151,439.185922
0.0,151,447.654872
0.0,151,448.212402
5.01046,151,448.714905
20.410493,151,449.263189
